"","time","transmission_potential","immune","gamma","r","dose"
"22093",0.081,16.4582798620655,0.0828790803063245,1e-04,120,1
"22094",0.082,18.5512293753489,0.0843489950204578,1e-04,120,1
"22095",0.083,20.9102226814962,0.0858936242043457,1e-04,120,1
"22096",0.084,23.5690570992452,0.0875244680939548,1e-04,120,1
"22097",0.085,26.5658188220343,0.0892549230006111,1e-04,120,1
"22098",0.086,29.9434259694501,0.0911006354836937,1e-04,120,1
"22099",0.087,33.7502400467462,0.093079934558139,1e-04,120,1
"22100",0.088,38.0407543171442,0.0952143623802718,1e-04,120,1
"22101",0.089,42.8763686096925,0.097529330098195,1e-04,120,1
"22102",0.09,48.3262612103088,0.100054933965718,1e-04,120,1
"22103",0.091,54.4683697198988,0.102826978247993,1e-04,120,1
"22104",0.092,61.3904941124638,0.105888267106757,1e-04,120,1
"22105",0.093,69.1915366836183,0.109290249302176,1e-04,120,1
"22106",0.094,77.9828951324749,0.113095129761259,1e-04,120,1
"22107",0.095,87.8900266391672,0.117378604649457,1e-04,120,1
"22108",0.096,99.054202434459,0.122233437244854,1e-04,120,1
"22109",0.097,111.634473917301,0.127774179292704,1e-04,120,1
"22110",0.098,125.809872710923,0.134143469867264,1e-04,120,1
"22111",0.099,141.781867911141,0.141520531699315,1e-04,120,1
"22112",0.1,159.777103767755,0.150132765945218,1e-04,120,1
"22113",0.101,180.050439488744,0.16027177250172,1e-04,120,1
"22114",0.102,202.888308676108,0.172315778794437,1e-04,120,1
"22115",0.103,228.61240727671,0.186761485303867,1e-04,120,1
"22116",0.104,257.583702806554,0.204269966128731,1e-04,120,1
"22117",0.105,290.206728763802,0.225733900607191,1e-04,120,1
"22118",0.106,326.934077517254,0.252377761504923,1e-04,120,1
"22119",0.107,368.270916489786,0.285909902227785,1e-04,120,1
"22120",0.108,414.779197138114,0.328758058332754,1e-04,120,1
"22121",0.109,467.080955437843,0.384441455875795,1e-04,120,1
"22122",0.11,525.859590140489,0.458173750317188,1e-04,120,1
"22123",0.111,591.857088399528,0.557864299738554,1e-04,120,1
"22124",0.112,665.86356312599,0.695814754024745,1e-04,120,1
"22125",0.113,748.691732171495,0.891709776251575,1e-04,120,1
"22126",0.114,841.123234980225,1.1779725310089,1e-04,120,1
"22127",0.115,943.799018921062,1.60975813911033,1e-04,120,1
"22128",0.116,1056.99982981161,2.28403948026202,1e-04,120,1
"22129",0.117,1180.2031621816,3.37720896412516,1e-04,120,1
"22130",0.118,1311.18325514074,5.22062063708931,1e-04,120,1
"22131",0.119,1444.18325631928,8.45312862866099,1e-04,120,1
"22132",0.12,1566.31948948136,14.3187960043517,1e-04,120,1
"22133",0.121,1651.29225940555,25.1749862706451,1e-04,120,1
"22134",0.122,1652.16076517794,45.0073251093711,1e-04,120,1
"22135",0.123,1507.29913243926,78.5940715371585,1e-04,120,1
"22136",0.124,1190.89142277243,126.527303483785,1e-04,120,1
"22137",0.125,786.084333205866,178.807192896437,1e-04,120,1
"22138",0.126,438.510493188832,220.698865327992,1e-04,120,1
"22139",0.127,217.310137173797,246.511824946396,1e-04,120,1
"22140",0.128,100.722097990331,259.871095888834,1e-04,120,1
"22141",0.129,45.1699462985121,266.12838373518,1e-04,120,1
"22142",0.13,19.9550175850765,268.887697595785,1e-04,120,1
"22143",0.131,8.75880438042814,270.036765289661,1e-04,120,1
"22144",0.132,3.83451624198456,270.466596071722,1e-04,120,1
"22145",0.133,1.67724666255449,270.579360927893,1e-04,120,1
"22146",0.134,0.733553515957787,270.553136457505,1e-04,120,1
"22147",0.135,0.320892076940717,270.466135341902,1e-04,120,1
"22148",0.136,0.140424004890309,270.352597102173,1e-04,120,1
"22149",0.137,0.0614760975632355,270.227493442569,1e-04,120,1
"22150",0.138,0.0269256211252716,270.097369329455,1e-04,120,1
"22151",0.139,0.0117984466895082,269.965086370773,1e-04,120,1
"22152",0.14,0.00517232497516675,269.831896132042,1e-04,120,1
"22153",0.141,0.00226855620871649,269.698346216944,1e-04,120,1
"22154",0.142,0.000995442998875908,269.564676316752,1e-04,120,1
"22155",0.143,0.000437005046044573,269.430991383998,1e-04,120,1
"22156",0.144,0.000191937310744764,269.297337384536,1e-04,120,1
"22157",0.145,8.43403775300605e-05,269.163734448748,1e-04,120,1
"22158",0.146,3.70778532170353e-05,269.030191386213,1e-04,120,1
"22159",0.147,1.63078463481116e-05,268.896712043488,1e-04,120,1
"22160",0.148,7.17598446248952e-06,268.763298090369,1e-04,120,1
"22161",0.149,3.15921257719604e-06,268.629950241474,1e-04,120,1
"22162",0.15,1.39146816714535e-06,268.49666879213,1e-04,120,1
"22163",0.151,6.13160289930333e-07,268.363453853468,1e-04,120,1
"22164",0.152,2.70302643798646e-07,268.230305455722,1e-04,120,1
"22165",0.153,1.19214265202763e-07,268.097223593555,1e-04,120,1
"22166",0.154,5.25569199579339e-08,267.96420824601,1e-04,120,1
"22167",0.155,2.32298460943617e-08,267.831259385234,1e-04,120,1
"22168",0.156,1.02805347901182e-08,267.698376980397,1e-04,120,1
"22169",0.157,4.57545099816476e-09,267.565560999323,1e-04,120,1
"22170",0.158,1.98386925332675e-09,267.432811409174,1e-04,120,1
"22171",0.159,8.55982218191576e-10,267.300128176313,1e-04,120,1
"22172",0.16,3.88963622040364e-10,267.16751126789,1e-04,120,1
"22173",0.161,1.8013587579712e-10,267.034960651224,1e-04,120,1
"22174",0.162,8.18933693524222e-11,266.902476293549,1e-04,120,1
"22175",0.163,3.71280749766833e-11,266.77005816116,1e-04,120,1
"22176",0.164,1.49912118476217e-11,266.63770621566,1e-04,120,1
"22177",0.165,4.88059661996179e-12,266.505420427019,1e-04,120,1
"22178",0.166,9.82000934911602e-13,266.373200763884,1e-04,120,1
"22179",0.167,0,266.241047193775,1e-04,120,1
"22180",0.168,0,266.108959683844,1e-04,120,1
"22181",0.169,0,265.976938201133,1e-04,120,1
"22182",0.17,0,265.844982712659,1e-04,120,1
"22183",0.171,0,265.713093185439,1e-04,120,1
"22184",0.172,0,265.581269586503,1e-04,120,1
"22185",0.173,0,265.449511882897,1e-04,120,1
"22186",0.174,0,265.317820041681,1e-04,120,1
"22187",0.175,0,265.186194029933,1e-04,120,1
"22188",0.176,5.85906091167062e-16,265.054633814745,1e-04,120,1
"22189",0.177,5.28176491773912e-16,264.923139363228,1e-04,120,1
"22190",0.178,3.28490744960232e-16,264.791710642554,1e-04,120,1
"22191",0.179,1.11886048912716e-16,264.660347628515,1e-04,120,1
"22192",0.18,5.57540843322022e-18,264.529050283705,1e-04,120,1
"22193",0.181,7.02853403696316e-18,264.397818570858,1e-04,120,1
"22194",0.182,2.51845226930906e-17,264.266652456477,1e-04,120,1
"22195",0.183,2.38878975617761e-17,264.135551903366,1e-04,120,1
"22196",0.184,1.49037667038906e-17,264.004516880036,1e-04,120,1
"22197",0.185,7.76696321871517e-18,263.873547356474,1e-04,120,1
"22198",0.186,3.50859465401341e-18,263.742643300853,1e-04,120,1
"22199",0.187,1.36127845878189e-18,263.611804680752,1e-04,120,1
"22200",0.188,4.2238244936517e-19,263.48103146361,1e-04,120,1
"22201",0.189,2.14820951168765e-19,263.350323625358,1e-04,120,1
"22202",0.19,1.92184749062084e-19,263.219681128802,1e-04,120,1
"22203",0.191,1.08741475623234e-19,263.089103936874,1e-04,120,1
"22204",0.192,2.07842202485083e-20,262.958592016242,1e-04,120,1
"22205",0.193,0,262.828145329895,1e-04,120,1
"22206",0.194,0,262.697763846497,1e-04,120,1
"22207",0.195,0,262.567447536185,1e-04,120,1
"22208",0.196,0,262.437196367292,1e-04,120,1
"22209",0.197,0,262.307010307559,1e-04,120,1
"22210",0.198,0,262.176889324585,1e-04,120,1
"22211",0.199,0,262.046833394423,1e-04,120,1
"22212",0.2,0,261.916842480064,1e-04,120,1
"22213",0.201,0,261.786916544624,1e-04,120,1
"22214",0.202,0,261.657055554939,1e-04,120,1
"22215",0.203,0,261.527259474181,1e-04,120,1
"22216",0.204,0,261.397528271171,1e-04,120,1
"22217",0.205,8.06611044621872e-25,261.267861916196,1e-04,120,1
"22218",0.206,1.36965683415839e-24,261.138260377745,1e-04,120,1
"22219",0.207,1.0171023941844e-24,261.00872362372,1e-04,120,1
"22220",0.208,5.86804754403433e-25,260.879251621883,1e-04,120,1
"22221",0.209,2.16697936292546e-25,260.749844348406,1e-04,120,1
"22222",0.21,3.96966454678117e-26,260.620501766463,1e-04,120,1
"22223",0.211,2.48904351627163e-26,260.491223839357,1e-04,120,1
"22224",0.212,4.00751896238141e-26,260.362010534087,1e-04,120,1
"22225",0.213,3.44808255978343e-26,260.232861814009,1e-04,120,1
"22226",0.214,2.09770228698834e-26,260.1037776481,1e-04,120,1
"22227",0.215,1.07682458985255e-26,259.974758006795,1e-04,120,1
"22228",0.216,4.82304162786894e-27,259.84580285874,1e-04,120,1
"22229",0.217,1.86506750195098e-27,259.716912171998,1e-04,120,1
"22230",0.218,5.81383604890273e-28,259.588085914491,1e-04,120,1
"22231",0.219,3.05775699832378e-28,259.459324062509,1e-04,120,1
"22232",0.22,2.75893153348968e-28,259.330626579412,1e-04,120,1
"22233",0.221,1.54700784508316e-28,259.201993428684,1e-04,120,1
"22234",0.222,2.83816628984331e-29,259.073424577489,1e-04,120,1
"22235",0.223,0,258.944919989366,1e-04,120,1
"22236",0.224,0,258.816479633447,1e-04,120,1
"22237",0.225,0,258.688103480314,1e-04,120,1
"22238",0.226,0,258.55979149877,1e-04,120,1
"22239",0.227,0,258.431543657036,1e-04,120,1
"22240",0.228,0,258.303359923196,1e-04,120,1
"22241",0.229,0,258.175240273657,1e-04,120,1
"22242",0.23,0,258.047184671961,1e-04,120,1
"22243",0.231,0,257.919193081775,1e-04,120,1
"22244",0.232,0,257.791265470427,1e-04,120,1
"22245",0.233,0,257.663401801638,1e-04,120,1
"22246",0.234,0,257.535602044693,1e-04,120,1
"22247",0.235,0,257.407866170321,1e-04,120,1
"22248",0.236,1.03611414837452e-33,257.280194147482,1e-04,120,1
"22249",0.237,1.13442134724081e-33,257.152585944553,1e-04,120,1
"22250",0.238,7.61957164801154e-34,257.025041529779,1e-04,120,1
"22251",0.239,2.64994997649012e-34,256.897560879684,1e-04,120,1
"22252",0.24,4.85706169141766e-36,256.770143957993,1e-04,120,1
"22253",0.241,7.39701566217768e-36,256.642790728552,1e-04,120,1
"22254",0.242,5.62062952352076e-35,256.515501158854,1e-04,120,1
"22255",0.243,5.68742432237054e-35,256.3882752128,1e-04,120,1
"22256",0.244,3.66035860534337e-35,256.261112859828,1e-04,120,1
"22257",0.245,1.96928086924766e-35,256.134014070814,1e-04,120,1
"22258",0.246,9.26178592643637e-36,256.006978814871,1e-04,120,1
"22259",0.247,3.81382560342363e-36,255.880007060537,1e-04,120,1
"22260",0.248,1.32121005215937e-36,255.753098776211,1e-04,120,1
"22261",0.249,6.59078366954985e-37,255.626253938537,1e-04,120,1
"22262",0.25,5.24925491985364e-37,255.49947251142,1e-04,120,1
"22263",0.251,3.02201071849814e-37,255.372754458888,1e-04,120,1
"22264",0.252,8.23316040369237e-38,255.246099748593,1e-04,120,1
"22265",0.253,0,255.119508344618,1e-04,120,1
"22266",0.254,0,254.992980216554,1e-04,120,1
"22267",0.255,0,254.866515335421,1e-04,120,1
"22268",0.256,0,254.740113670487,1e-04,120,1
"22269",0.257,0,254.613775190445,1e-04,120,1
"22270",0.258,0,254.487499863854,1e-04,120,1
"22271",0.259,0,254.361287667474,1e-04,120,1
"22272",0.26,0,254.235138565389,1e-04,120,1
"22273",0.261,0,254.109052521806,1e-04,120,1
"22274",0.262,0,253.983029504541,1e-04,120,1
"22275",0.263,0,253.857069477853,1e-04,120,1
"22276",0.264,0,253.731172411487,1e-04,120,1
"22277",0.265,0,253.605338276606,1e-04,120,1
"22278",0.266,0,253.479567042631,1e-04,120,1
"22279",0.267,0,253.353858678413,1e-04,120,1
"22280",0.268,3.49771323626012e-43,253.228213152667,1e-04,120,1
"22281",0.269,2.69124200027634e-44,253.102630442269,1e-04,120,1
"22282",0.27,0,252.977110511481,1e-04,120,1
"22283",0.271,0,252.85165332469,1e-04,120,1
"22284",0.272,2.40596465248138e-44,252.726258849871,1e-04,120,1
"22285",0.273,7.42232730701531e-44,252.600927051464,1e-04,120,1
"22286",0.274,5.71965467163108e-44,252.475657899361,1e-04,120,1
"22287",0.275,3.40205982809217e-44,252.350451364872,1e-04,120,1
"22288",0.276,1.74009658513612e-44,252.22530741757,1e-04,120,1
"22289",0.277,7.86253139103233e-45,252.100226026461,1e-04,120,1
"22290",0.278,3.11460518476514e-45,251.975207160415,1e-04,120,1
"22291",0.279,1.47999039655775e-45,251.850250796423,1e-04,120,1
"22292",0.28,9.81866552087329e-46,251.725356898927,1e-04,120,1
"22293",0.281,5.63217219500361e-46,251.600525432492,1e-04,120,1
"22294",0.282,2.02594736633299e-46,251.475756365252,1e-04,120,1
"22295",0.283,3.97028973124924e-47,251.351049661822,1e-04,120,1
"22296",0.284,0,251.226405292248,1e-04,120,1
"22297",0.285,0,251.101823227981,1e-04,120,1
"22298",0.286,0,250.977303438746,1e-04,120,1
"22299",0.287,0,250.852845893703,1e-04,120,1
"22300",0.288,0,250.728450561878,1e-04,120,1
"22301",0.289,0,250.604117420377,1e-04,120,1
"22302",0.29,0,250.47984643382,1e-04,120,1
"22303",0.291,0,250.355637566947,1e-04,120,1
"22304",0.292,0,250.231490788051,1e-04,120,1
"22305",0.293,0,250.107406061925,1e-04,120,1
"22306",0.294,0,249.983383358764,1e-04,120,1
"22307",0.295,0,249.85942265016,1e-04,120,1
"22308",0.296,0,249.73552390599,1e-04,120,1
"22309",0.297,0,249.611687095568,1e-04,120,1
"22310",0.298,0,249.487912188075,1e-04,120,1
"22311",0.299,0,249.36419916073,1e-04,120,1
"22312",0.3,0,249.24054797833,1e-04,120,1
"22313",0.301,0,249.11695860579,1e-04,120,1
"22314",0.302,0,248.993431011563,1e-04,120,1
"22315",0.303,5.84761012683199e-53,248.869965160616,1e-04,120,1
"22316",0.304,7.39915293966888e-53,248.746561023293,1e-04,120,1
"22317",0.305,5.27826466968697e-53,248.623218571328,1e-04,120,1
"22318",0.306,3.04643463896217e-53,248.499937774748,1e-04,120,1
"22319",0.307,1.53493053700275e-53,248.376718603021,1e-04,120,1
"22320",0.308,6.87858779824894e-54,248.253561025479,1e-04,120,1
"22321",0.309,3.12121388450036e-54,248.130465019458,1e-04,120,1
"22322",0.31,1.6920735064259e-54,248.007430549928,1e-04,120,1
"22323",0.311,9.72073016935178e-55,247.884457581981,1e-04,120,1
"22324",0.312,4.74503989705111e-55,247.761546084226,1e-04,120,1
"22325",0.313,2.03720779163413e-55,247.638696021805,1e-04,120,1
"22326",0.314,8.14830618023566e-56,247.51590736521,1e-04,120,1
"22327",0.315,2.73656376617265e-56,247.393180086316,1e-04,120,1
"22328",0.316,6.31001806224723e-57,247.2705141553,1e-04,120,1
"22329",0.317,0,247.14790954178,1e-04,120,1
"22330",0.318,0,247.025366215245,1e-04,120,1
"22331",0.319,0,246.902884153141,1e-04,120,1
"22332",0.32,5.67651039984973e-58,246.780463320613,1e-04,120,1
"22333",0.321,3.34338862204446e-58,246.658103682927,1e-04,120,1
"22334",0.322,0,246.53580520885,1e-04,120,1
"22335",0.323,0,246.413567863697,1e-04,120,1
"22336",0.324,0,246.291391618107,1e-04,120,1
"22337",0.325,0,246.169276444095,1e-04,120,1
"22338",0.326,0,246.047222311988,1e-04,120,1
"22339",0.327,0,245.925229191555,1e-04,120,1
"22340",0.328,0,245.803297052435,1e-04,120,1
"22341",0.329,0,245.68142587219,1e-04,120,1
"22342",0.33,0,245.559615616137,1e-04,120,1
"22343",0.331,0,245.437866249715,1e-04,120,1
"22344",0.332,0,245.316177741847,1e-04,120,1
"22345",0.333,0,245.194550058022,1e-04,120,1
"22346",0.334,0,245.072983169024,1e-04,120,1
"22347",0.335,1.62288207875334e-62,244.951477047009,1e-04,120,1
"22348",0.336,2.14072808874015e-62,244.83003166245,1e-04,120,1
"22349",0.337,1.54371698289329e-62,244.708646985268,1e-04,120,1
"22350",0.338,8.97949164057088e-63,244.587322985255,1e-04,120,1
"22351",0.339,3.64746917299062e-63,244.466059640082,1e-04,120,1
"22352",0.34,9.92581705700168e-64,244.34485691524,1e-04,120,1
"22353",0.341,5.49549643120484e-64,244.223714776342,1e-04,120,1
"22354",0.342,6.16669426096759e-64,244.102633192464,1e-04,120,1
"22355",0.343,4.93588301838179e-64,243.981612129268,1e-04,120,1
"22356",0.344,2.99299415631063e-64,243.860651557683,1e-04,120,1
"22357",0.345,1.57747219866722e-64,243.739751450005,1e-04,120,1
"22358",0.346,7.42759095990649e-65,243.618911776853,1e-04,120,1
"22359",0.347,3.12230465606362e-65,243.4981325083,1e-04,120,1
"22360",0.348,1.13736784834965e-65,243.377413614287,1e-04,120,1
"22361",0.349,5.93668423729379e-66,243.256755072595,1e-04,120,1
"22362",0.35,4.66979700251382e-66,243.136156848891,1e-04,120,1
"22363",0.351,2.75067684437966e-66,243.015618908956,1e-04,120,1
"22364",0.352,9.00073752555944e-67,242.895141222022,1e-04,120,1
"22365",0.353,9.34438933904486e-68,242.774723753922,1e-04,120,1
"22366",0.354,0,242.654366475729,1e-04,120,1
"22367",0.355,0,242.534069359879,1e-04,120,1
"22368",0.356,0,242.413832377136,1e-04,120,1
"22369",0.357,0,242.293655497723,1e-04,120,1
"22370",0.358,0,242.17353869173,1e-04,120,1
"22371",0.359,0,242.053481937051,1e-04,120,1
"22372",0.36,0,241.933485199521,1e-04,120,1
"22373",0.361,0,241.813548445095,1e-04,120,1
"22374",0.362,0,241.693671643156,1e-04,120,1
"22375",0.363,0,241.573854759708,1e-04,120,1
"22376",0.364,0,241.45409776597,1e-04,120,1
"22377",0.365,0,241.334400634513,1e-04,120,1
"22378",0.366,0,241.214763336248,1e-04,120,1
"22379",0.367,0,241.095185841546,1e-04,120,1
"22380",0.368,0,240.975668120647,1e-04,120,1
"22381",0.369,0,240.856210151554,1e-04,120,1
"22382",0.37,0,240.736811900275,1e-04,120,1
"22383",0.371,0,240.617473332932,1e-04,120,1
"22384",0.372,0,240.498194419061,1e-04,120,1
"22385",0.373,1.99166391997051e-73,240.378975124837,1e-04,120,1
"22386",0.374,3.37220481368609e-73,240.259815421622,1e-04,120,1
"22387",0.375,2.57463093599525e-73,240.140715282123,1e-04,120,1
"22388",0.376,1.55548087753585e-73,240.021674677398,1e-04,120,1
"22389",0.377,8.20327379388464e-74,239.902693577963,1e-04,120,1
"22390",0.378,3.8876254921732e-74,239.783771954209,1e-04,120,1
"22391",0.379,1.80574691374139e-74,239.664909784247,1e-04,120,1
"22392",0.38,9.43831706988411e-75,239.546107034255,1e-04,120,1
"22393",0.381,5.40234860089643e-75,239.427363670524,1e-04,120,1
"22394",0.382,2.86038370916828e-75,239.308679662743,1e-04,120,1
"22395",0.383,1.38652970817618e-75,239.190054977254,1e-04,120,1
"22396",0.384,6.28240464723002e-76,239.071489585563,1e-04,120,1
"22397",0.385,2.54659456653388e-76,238.952983460512,1e-04,120,1
"22398",0.386,8.81498444465368e-77,238.834536573304,1e-04,120,1
"22399",0.387,2.21611295289275e-77,238.716148894603,1e-04,120,1
"22400",0.388,2.22255283382844e-79,238.597820394946,1e-04,120,1
"22401",0.389,2.4400817315396e-78,238.479551052555,1e-04,120,1
"22402",0.39,6.33901055426857e-78,238.361340833775,1e-04,120,1
"22403",0.391,3.97748399714011e-78,238.243189705066,1e-04,120,1
"22404",0.392,4.46278088650169e-79,238.125097636268,1e-04,120,1
"22405",0.393,0,238.00706459389,1e-04,120,1
"22406",0.394,0,237.889090549581,1e-04,120,1
"22407",0.395,0,237.77117547632,1e-04,120,1
"22408",0.396,0,237.653319345451,1e-04,120,1
"22409",0.397,0,237.535522127785,1e-04,120,1
"22410",0.398,0,237.417783794006,1e-04,120,1
"22411",0.399,0,237.300104322446,1e-04,120,1
"22412",0.4,0,237.182483679616,1e-04,120,1
"22413",0.401,0,237.064921832144,1e-04,120,1
"22414",0.402,0,236.94741875002,1e-04,120,1
"22415",0.403,0,236.829974399922,1e-04,120,1
"22416",0.404,0,236.712588753638,1e-04,120,1
"22417",0.405,0,236.595261784282,1e-04,120,1
"22418",0.406,0,236.477993463342,1e-04,120,1
"22419",0.407,7.66010035829604e-84,236.360783761775,1e-04,120,1
"22420",0.408,2.07966422794641e-83,236.24363265041,1e-04,120,1
"22421",0.409,5.94382435968046e-84,236.126540107687,1e-04,120,1
"22422",0.41,0,236.009506100285,1e-04,120,1
"22423",0.411,0,235.892530594997,1e-04,120,1
"22424",0.412,7.42865782000125e-85,235.775613561965,1e-04,120,1
"22425",0.413,2.05848109128334e-84,235.658754968031,1e-04,120,1
"22426",0.414,1.61980940860005e-84,235.541954785125,1e-04,120,1
"22427",0.415,9.99784574219302e-85,235.425212986494,1e-04,120,1
"22428",0.416,5.39104545157693e-85,235.308529543769,1e-04,120,1
"22429",0.417,2.62424800295028e-85,235.191904428051,1e-04,120,1
"22430",0.418,1.16104812095867e-85,235.075337610316,1e-04,120,1
"22431",0.419,5.75781945725738e-86,234.95882906911,1e-04,120,1
"22432",0.42,3.55823905553136e-86,234.842378771279,1e-04,120,1
"22433",0.421,2.06866680995836e-86,234.725986683782,1e-04,120,1
"22434",0.422,9.31626016593775e-87,234.609652776909,1e-04,120,1
"22435",0.423,3.52065584186205e-87,234.493377017668,1e-04,120,1
"22436",0.424,1.20092479549023e-87,234.377159378128,1e-04,120,1
"22437",0.425,2.92752145311757e-88,234.260999831671,1e-04,120,1
"22438",0.426,0,234.144898350068,1e-04,120,1
"22439",0.427,0,234.028854904566,1e-04,120,1
"22440",0.428,0,233.912869466284,1e-04,120,1
"22441",0.429,0,233.796942013875,1e-04,120,1
"22442",0.43,1.4792160889913e-90,233.681072514352,1e-04,120,1
"22443",0.431,2.09885622855594e-90,233.565260934837,1e-04,120,1
"22444",0.432,0,233.449507245769,1e-04,120,1
"22445",0.433,0,233.33381141432,1e-04,120,1
"22446",0.434,0,233.2181734127,1e-04,120,1
"22447",0.435,0,233.102593214422,1e-04,120,1
"22448",0.436,0,232.987070791398,1e-04,120,1
"22449",0.437,0,232.871606115019,1e-04,120,1
"22450",0.438,0,232.756199156547,1e-04,120,1
"22451",0.439,0,232.640849894744,1e-04,120,1
"22452",0.44,0,232.525558296784,1e-04,120,1
"22453",0.441,0,232.410324329956,1e-04,120,1
"22454",0.442,0,232.295147964844,1e-04,120,1
"22455",0.443,0,232.180029168786,1e-04,120,1
"22456",0.444,0,232.064967914129,1e-04,120,1
"22457",0.445,0,231.949964174518,1e-04,120,1
"22458",0.446,1.30831853069986e-94,231.835017922007,1e-04,120,1
"22459",0.447,1.93881423791545e-94,231.720129128127,1e-04,120,1
"22460",0.448,1.46594609257836e-94,231.605297764286,1e-04,120,1
"22461",0.449,5.88334465021261e-95,231.49052380935,1e-04,120,1
"22462",0.45,5.9608115330342e-96,231.375807230658,1e-04,120,1
"22463",0.451,9.45716145218743e-97,231.26114799566,1e-04,120,1
"22464",0.452,8.32382614993221e-96,231.14654607509,1e-04,120,1
"22465",0.453,9.1214873464632e-96,231.032001436446,1e-04,120,1
"22466",0.454,6.24322943334406e-96,230.917514052214,1e-04,120,1
"22467",0.455,3.6149445347625e-96,230.803083896172,1e-04,120,1
"22468",0.456,1.87668643340726e-96,230.688710940511,1e-04,120,1
"22469",0.457,8.90056308663821e-97,230.574395156905,1e-04,120,1
"22470",0.458,3.85989131682053e-97,230.460136516904,1e-04,120,1
"22471",0.459,1.9891350661202e-97,230.345934999479,1e-04,120,1
"22472",0.46,1.31144453804484e-97,230.231790572134,1e-04,120,1
"22473",0.461,7.71699730302895e-98,230.11770320248,1e-04,120,1
"22474",0.462,3.36158984036673e-98,230.003672861397,1e-04,120,1
"22475",0.463,1.18675104510984e-98,229.889699516546,1e-04,120,1
"22476",0.464,3.62336596084731e-99,229.775783140548,1e-04,120,1
"22477",0.465,6.04258059362706e-100,229.661923707313,1e-04,120,1
"22478",0.466,0,229.548121189172,1e-04,120,1
"22479",0.467,0,229.434375557939,1e-04,120,1
"22480",0.468,0,229.320686785306,1e-04,120,1
"22481",0.469,0,229.207054850349,1e-04,120,1
"22482",0.47,0,229.093479720734,1e-04,120,1
"22483",0.471,0,228.979961364234,1e-04,120,1
"22484",0.472,0,228.866499751873,1e-04,120,1
"22485",0.473,0,228.753094851474,1e-04,120,1
"22486",0.474,0,228.639746635795,1e-04,120,1
"22487",0.475,0,228.526455078876,1e-04,120,1
"22488",0.476,0,228.413220153186,1e-04,120,1
"22489",0.477,0,228.300041830678,1e-04,120,1
"22490",0.478,0,228.186920083188,1e-04,120,1
"22491",0.479,0,228.073854889895,1e-04,120,1
"22492",0.48,0,227.960846218625,1e-04,120,1
"22493",0.481,0,227.847894037314,1e-04,120,1
"22494",0.482,0,227.734998317129,1e-04,120,1
"22495",0.483,0,227.622159026053,1e-04,120,1
"22496",0.484,0,227.509376136982,1e-04,120,1
"22497",0.485,0,227.396649624084,1e-04,120,1
"22498",0.486,1.64455607062865e-106,227.283979459965,1e-04,120,1
"22499",0.487,6.00689760928999e-106,227.171365616719,1e-04,120,1
"22500",0.488,5.12364114821741e-106,227.058808066321,1e-04,120,1
"22501",0.489,2.02991694370517e-106,226.946306788056,1e-04,120,1
"22502",0.49,4.8650422653005e-108,226.833861749908,1e-04,120,1
"22503",0.491,0,226.721472919975,1e-04,120,1
"22504",0.492,2.5761402564239e-107,226.609140269567,1e-04,120,1
"22505",0.493,3.27614543002838e-107,226.496863766826,1e-04,120,1
"22506",0.494,2.34083077518964e-107,226.384643384785,1e-04,120,1
"22507",0.495,1.39815934022866e-107,226.272479097738,1e-04,120,1
"22508",0.496,7.48055679427448e-108,226.16037087843,1e-04,120,1
"22509",0.497,3.67143029619433e-108,226.048318699094,1e-04,120,1
"22510",0.498,1.66295165942416e-108,225.936322531844,1e-04,120,1
"22511",0.499,8.60346075308155e-109,225.824382356068,1e-04,120,1
"22512",0.5,5.46690054706202e-109,225.712498139911,1e-04,120,1
"22513",0.501,3.22220302041908e-109,225.600669851629,1e-04,120,1
"22514",0.502,1.50330556618868e-109,225.488897462675,1e-04,120,1
"22515",0.503,6.08301542017962e-110,225.377180941351,1e-04,120,1
"22516",0.504,2.30363691688116e-110,225.265520260823,1e-04,120,1
"22517",0.505,7.23552921955046e-111,225.153915395516,1e-04,120,1
"22518",0.506,1.3664919738033e-111,225.042366318307,1e-04,120,1
"22519",0.507,0,224.93087300157,1e-04,120,1
"22520",0.508,0,224.819435417558,1e-04,120,1
"22521",0.509,0,224.70805354576,1e-04,120,1
"22522",0.51,1.09911815570612e-112,224.596727354483,1e-04,120,1
"22523",0.511,9.17523486728097e-113,224.485456812138,1e-04,120,1
"22524",0.512,0,224.374241890323,1e-04,120,1
"22525",0.513,0,224.263082557497,1e-04,120,1
"22526",0.514,0,224.151978786959,1e-04,120,1
"22527",0.515,0,224.040930553262,1e-04,120,1
"22528",0.516,0,223.92993782942,1e-04,120,1
"22529",0.517,0,223.819000587944,1e-04,120,1
"22530",0.518,0,223.708118801223,1e-04,120,1
"22531",0.519,0,223.597292448852,1e-04,120,1
"22532",0.52,0,223.486521499292,1e-04,120,1
"22533",0.521,0,223.375805921116,1e-04,120,1
"22534",0.522,0,223.26514568606,1e-04,120,1
"22535",0.523,0,223.154540762743,1e-04,120,1
"22536",0.524,0,223.043991124595,1e-04,120,1
"22537",0.525,0,222.933496746297,1e-04,120,1
"22538",0.526,0,222.823057600998,1e-04,120,1
"22539",0.527,0,222.712673661344,1e-04,120,1
"22540",0.528,1.25470467731902e-118,222.602344899865,1e-04,120,1
"22541",0.529,0,222.492071296255,1e-04,120,1
"22542",0.53,0,222.381852819134,1e-04,120,1
