"","time","transmission_potential","immune","gamma","r","dose"
"20139",0.128,7.56808040455228,0.12941204333962,0.00012692308,70,1
"20140",0.129,8.11313290813195,0.130799991419421,0.00012692308,70,1
"20141",0.13,8.69739723804192,0.132225109698165,0.00012692308,70,1
"20142",0.131,9.32368999617976,0.13369063691456,0.00012692308,70,1
"20143",0.132,9.99502957897215,0.135200108300181,0.00012692308,70,1
"20144",0.133,10.7146505618219,0.136757385746487,0.00012692308,70,1
"20145",0.134,11.4860190975011,0.138366691517397,0.00012692308,70,1
"20146",0.135,12.3128493980183,0.140032645994969,0.00012692308,70,1
"20147",0.136,13.1991213738978,0.141760310022982,0.00012692308,70,1
"20148",0.137,14.149099509426,0.143555232504244,0.00012692308,70,1
"20149",0.138,15.1673530572338,0.145423504014981,0.00012692308,70,1
"20150",0.139,16.2587776405905,0.147371817326963,0.00012692308,70,1
"20151",0.14,17.4286183569548,0.149407535879149,0.00012692308,70,1
"20152",0.141,18.6824944816414,0.151538771420525,0.00012692308,70,1
"20153",0.142,20.0264258758716,0.15377447226049,0.00012692308,70,1
"20154",0.143,21.4668612089397,0.156124523820031,0.00012692308,70,1
"20155",0.144,23.010708109659,0.158599863485306,0.00012692308,70,1
"20156",0.145,24.6653653675682,0.161212612136337,0.00012692308,70,1
"20157",0.146,26.4387573094521,0.163976225171643,0.00012692308,70,1
"20158",0.147,28.3393704813973,0.166905666392271,0.00012692308,70,1
"20159",0.148,30.3762927706553,0.170017608767985,0.00012692308,70,1
"20160",0.149,32.5592551047542,0.173330666912095,0.00012692308,70,1
"20161",0.15,34.8986758672294,0.176865667074372,0.00012692308,70,1
"20162",0.151,37.4057081695874,0.180645961668148,0.00012692308,70,1
"20163",0.152,40.0922901170946,0.184697796834057,0.00012692308,70,1
"20164",0.153,42.9711982009396,0.189050743380816,0.00012692308,70,1
"20165",0.154,46.0561039402857,0.193738203724808,0.00012692308,70,1
"20166",0.155,49.3616338834594,0.19879801029326,0.00012692308,70,1
"20167",0.156,52.9034330563736,0.204273134413366,0.00012692308,70,1
"20168",0.157,56.6982319161554,0.210212529180119,0.00012692308,70,1
"20169",0.158,60.7639168260566,0.216672135437779,0.00012692308,70,1
"20170",0.159,65.1196040104695,0.223716087162735,0.00012692308,70,1
"20171",0.16,69.7857168714706,0.231418161645839,0.00012692308,70,1
"20172",0.161,74.784066444502,0.239863531531014,0.00012692308,70,1
"20173",0.162,80.1379346322292,0.24915089076052,0.00012692308,70,1
"20174",0.163,85.8721596711837,0.259395045857541,0.00012692308,70,1
"20175",0.164,92.0132230406442,0.270730089157807,0.00012692308,70,1
"20176",0.165,98.5893366973177,0.283313303496233,0.00012692308,70,1
"20177",0.166,105.630529085682,0.297329991062121,0.00012692308,70,1
"20178",0.167,113.168727795511,0.312999476213332,0.00012692308,70,1
"20179",0.168,121.237835964713,0.330582607877558,0.00012692308,70,1
"20180",0.169,129.873798487849,0.350391188535881,0.00012692308,70,1
"20181",0.17,139.114652692428,0.372799893101871,0.00012692308,70,1
"20182",0.171,149.000556252696,0.398261425471815,0.00012692308,70,1
"20183",0.172,159.573782536512,0.427325911712959,0.00012692308,70,1
"20184",0.173,170.878670061051,0.460665873109647,0.00012692308,70,1
"20185",0.174,182.961507892634,0.499108597125252,0.00012692308,70,1
"20186",0.175,195.870332130961,0.543678383518882,0.00012692308,70,1
"20187",0.176,209.654599302636,0.595652063778916,0.00012692308,70,1
"20188",0.177,224.364689450449,0.656632486616532,0.00012692308,70,1
"20189",0.178,240.051173349438,0.728646492869871,0.00012692308,70,1
"20190",0.179,256.763752298108,0.814276505832305,0.00012692308,70,1
"20191",0.18,274.549741972499,0.916838580823068,0.00012692308,70,1
"20192",0.181,293.4519190418,1.0406250879516,0.00012692308,70,1
"20193",0.182,313.50547364798,1.19123785952246,0.00012692308,70,1
"20194",0.183,334.733702530918,1.37604863155562,0.00012692308,70,1
"20195",0.184,357.141922762974,1.60483934470118,0.00012692308,70,1
"20196",0.185,380.708866408335,1.89069717660203,0.00012692308,70,1
"20197",0.186,405.374509455738,2.25127023234067,0.00012692308,70,1
"20198",0.187,431.022871264672,2.71053163419853,0.00012692308,70,1
"20199",0.188,457.457782897251,3.30125262580788,0.00012692308,70,1
"20200",0.189,484.368998523346,4.06844388973437,0.00012692308,70,1
"20201",0.19,511.285469747443,5.0740685449621,0.00012692308,70,1
"20202",0.191,537.512559408155,6.40330654228834,0.00012692308,70,1
"20203",0.192,562.051478886645,8.17243506109614,0.00012692308,70,1
"20204",0.193,583.504170489859,10.5377676367488,0.00012692308,70,1
"20205",0.194,599.980786895922,13.7033978267526,0.00012692308,70,1
"20206",0.195,609.04985129764,17.9228606103618,0.00012692308,70,1
"20207",0.196,607.815637671485,23.4846818625987,0.00012692308,70,1
"20208",0.197,593.248074763314,30.6675965525674,0.00012692308,70,1
"20209",0.198,562.891774440524,39.65223378656,0.00012692308,70,1
"20210",0.199,515.935249443641,50.3951492938503,0.00012692308,70,1
"20211",0.2,454.274230087735,62.5135842686366,0.00012692308,70,1
"20212",0.201,382.846313625995,75.269540889198,0.00012692308,70,1
"20213",0.202,308.640010034489,87.7193623083443,0.00012692308,70,1
"20214",0.203,238.649742247452,98.9828855491925,0.00012692308,70,1
"20215",0.204,177.926552792268,108.481594212146,0.00012692308,70,1
"20216",0.205,128.756450603512,116.020807602873,0.00012692308,70,1
"20217",0.206,91.0474068525408,121.716835248319,0.00012692308,70,1
"20218",0.207,63.2895356079154,125.857971014964,0.00012692308,70,1
"20219",0.208,43.4579606930565,128.781449162208,0.00012692308,70,1
"20220",0.209,29.5861159341733,130.798912487428,0.00012692308,70,1
"20221",0.21,20.0245622741164,132.165446675626,0.00012692308,70,1
"20222",0.211,13.4998502087273,133.075322259178,0.00012692308,70,1
"20223",0.212,9.0775025830992,133.669939786824,0.00012692308,70,1
"20224",0.213,6.09360141009109,134.049252487294,0.00012692308,70,1
"20225",0.214,4.08623442841097,134.282578490021,0.00012692308,70,1
"20226",0.215,2.7384041528013,134.417390945869,0.00012692308,70,1
"20227",0.216,1.83451192009715,134.485935015593,0.00012692308,70,1
"20228",0.217,1.22878346109972,134.509994420422,0.00012692308,70,1
"20229",0.218,0.823033986813473,134.504233553497,0.00012692308,70,1
"20230",0.219,0.551296404552946,134.47850171962,0.00012692308,70,1
"20231",0.22,0.369319710988665,134.439404621831,0.00012692308,70,1
"20232",0.221,0.247449424972577,134.391368585876,0.00012692308,70,1
"20233",0.222,0.165824326277643,134.337358049108,0.00012692308,70,1
"20234",0.223,0.111146407819602,134.279357842279,0.00012692308,70,1
"20235",0.224,0.0745131556238409,134.218696770765,0.00012692308,70,1
"20236",0.225,0.0499647932701201,134.156264440147,0.00012692308,70,1
"20237",0.226,0.0335112825625292,134.092656467862,0.00012692308,70,1
"20238",0.227,0.0224809845970714,134.028271688241,0.00012692308,70,1
"20239",0.228,0.015084744178462,133.963377209155,0.00012692308,70,1
"20240",0.229,0.0101241710481779,133.898151950278,0.00012692308,70,1
"20241",0.23,0.00679642110387259,133.832715780593,0.00012692308,70,1
"20242",0.231,0.0045635269965271,133.767149022806,0.00012692308,70,1
"20243",0.232,0.00306493131535983,133.701505510064,0.00012692308,70,1
"20244",0.233,0.00205892589210233,133.635821328342,0.00012692308,70,1
"20245",0.234,0.00138344060118404,133.570120670666,0.00012692308,70,1
"20246",0.235,0.000929779895686408,133.504419758555,0.00012692308,70,1
"20247",0.236,0.000625028231514288,133.438729469324,0.00012692308,70,1
"20248",0.237,0.000420260933430792,133.373057096637,0.00012692308,70,1
"20249",0.238,0.000282642989163412,133.307407530548,0.00012692308,70,1
"20250",0.239,0.000190132837455194,133.241784048561,0.00012692308,70,1
"20251",0.24,0.000127930871855752,133.176188846131,0.00012692308,70,1
"20252",0.241,8.60981406758075e-05,133.110623392406,0.00012692308,70,1
"20253",0.242,5.7957767988926e-05,133.045088669055,0.00012692308,70,1
"20254",0.243,3.90237639525987e-05,132.979585330319,0.00012692308,70,1
"20255",0.244,2.62812659259852e-05,132.914113810564,0.00012692308,70,1
"20256",0.245,1.77036462757242e-05,132.848674396441,0.00012692308,70,1
"20257",0.246,1.19283079499174e-05,132.783267275343,0.00012692308,70,1
"20258",0.247,8.03885358729061e-06,132.717892567961,0.00012692308,70,1
"20259",0.248,5.4188617910208e-06,132.652550350144,0.00012692308,70,1
"20260",0.249,3.65362548193807e-06,132.587240667582,0.00012692308,70,1
"20261",0.25,2.46406373116606e-06,132.521963545697,0.00012692308,70,1
"20262",0.251,1.66211778289361e-06,132.456718996301,0.00012692308,70,1
"20263",0.252,1.12143553970295e-06,132.391507021986,0.00012692308,70,1
"20264",0.253,7.56818793057741e-07,132.326327619199,0.00012692308,70,1
"20265",0.254,5.10770613228965e-07,132.261180780247,0.00012692308,70,1
"20266",0.255,3.44802755679068e-07,132.196066494603,0.00012692308,70,1
"20267",0.256,2.32871263114062e-07,132.130984749888,0.00012692308,70,1
"20268",0.257,1.57301490442406e-07,132.065935532475,0.00012692308,70,1
"20269",0.258,1.06268137930131e-07,132.000918827873,0.00012692308,70,1
"20270",0.259,7.18325472734927e-08,131.935934621015,0.00012692308,70,1
"20271",0.26,4.85648577284924e-08,131.87098289647,0.00012692308,70,1
"20272",0.261,3.28062919620007e-08,131.806063638546,0.00012692308,70,1
"20273",0.262,2.22113855169084e-08,131.741176831366,0.00012692308,70,1
"20274",0.263,1.50377587406224e-08,131.676322458969,0.00012692308,70,1
"20275",0.264,1.01830025686197e-08,131.611500505305,0.00012692308,70,1
"20276",0.265,6.83159333748584e-09,131.546710952082,0.00012692308,70,1
"20277",0.266,4.66125233134973e-09,131.481953789764,0.00012692308,70,1
"20278",0.267,3.13897692126249e-09,131.417228994296,0.00012692308,70,1
"20279",0.268,2.12052306536644e-09,131.352536553061,0.00012692308,70,1
"20280",0.269,1.43571365076676e-09,131.287876449913,0.00012692308,70,1
"20281",0.27,9.72169432300492e-10,131.223248668703,0.00012692308,70,1
"20282",0.271,6.58262736431945e-10,131.158653193285,0.00012692308,70,1
"20283",0.272,4.4580408164594e-10,131.094090007516,0.00012692308,70,1
"20284",0.273,3.01993363276652e-10,131.029559095262,0.00012692308,70,1
"20285",0.274,2.04620550856347e-10,130.965060440393,0.00012692308,70,1
"20286",0.275,1.3867421697349e-10,130.900594026786,0.00012692308,70,1
"20287",0.276,9.4002093024207e-11,130.836159838326,0.00012692308,70,1
"20288",0.277,6.37345867798292e-11,130.771757858906,0.00012692308,70,1
"20289",0.278,4.31690804660740e-11,130.707388072092,0.00012692308,70,1
"20290",0.279,2.8859713932753e-11,130.643050459669,0.00012692308,70,1
"20291",0.28,1.91493463173478e-11,130.578745007193,0.00012692308,70,1
"20292",0.281,1.26507776742543e-11,130.514471699135,0.00012692308,70,1
"20293",0.282,8.33658611177442e-12,130.450230519609,0.00012692308,70,1
"20294",0.283,5.48596185774679e-12,130.386021452617,0.00012692308,70,1
"20295",0.284,3.60749698295048e-12,130.321844482126,0.00012692308,70,1
"20296",0.285,2.37152624369519e-12,130.257699592098,0.00012692308,70,1
"20297",0.286,1.55893789549385e-12,130.1935867665,0.00012692308,70,1
"20298",0.287,1.02488705839606e-12,130.129505989304,0.00012692308,70,1
"20299",0.288,6.73923677960222e-13,130.065457244491,0.00012692308,70,1
"20300",0.289,4.43259507162052e-13,130.001440516048,0.00012692308,70,1
"20301",0.29,2.91630746837342e-13,129.937455787971,0.00012692308,70,1
"20302",0.291,1.91931250287128e-13,129.873503044264,0.00012692308,70,1
"20303",0.292,1.26357413508134e-13,129.809582268938,0.00012692308,70,1
"20304",0.293,8.3215009926407e-14,129.745693446015,0.00012692308,70,1
"20305",0.294,5.4821433346019e-14,129.68183655952,0.00012692308,70,1
"20306",0.295,3.65940020663089e-14,129.618011595669,0.00012692308,70,1
"20307",0.296,2.38705671956513e-14,129.554218532311,0.00012692308,70,1
"20308",0.297,1.64481230112252e-14,129.490457364186,0.00012692308,70,1
"20309",0.298,1.15467642090997e-14,129.426728070152,0.00012692308,70,1
"20310",0.299,8.0253497410861e-15,129.363030630322,0.00012692308,70,1
"20311",0.3,5.61275479219589e-15,129.29936503504,0.00012692308,70,1
"20312",0.301,3.83672008712128e-15,129.235731259525,0.00012692308,70,1
"20313",0.302,2.5817426603578e-15,129.172129291256,0.00012692308,70,1
"20314",0.303,1.71973148845857e-15,129.10855911546,0.00012692308,70,1
"20315",0.304,1.1377523823689e-15,129.045020716622,0.00012692308,70,1
"20316",0.305,7.5799287432939e-16,128.981514081143,0.00012692308,70,1
"20317",0.306,4.92991882348762e-16,128.918039187044,0.00012692308,70,1
"20318",0.307,3.37428984871226e-16,128.854596029079,0.00012692308,70,1
"20319",0.308,2.37277336962534e-16,128.791184586233,0.00012692308,70,1
"20320",0.309,1.65594064978119e-16,128.727804838719,0.00012692308,70,1
"20321",0.31,1.16468786209213e-16,128.664456776931,0.00012692308,70,1
"20322",0.311,7.9988351495181e-17,128.601140376209,0.00012692308,70,1
"20323",0.312,5.40469337311635e-17,128.537855624093,0.00012692308,70,1
"20324",0.313,3.61412635706483e-17,128.474602505884,0.00012692308,70,1
"20325",0.314,2.40011308248548e-17,128.411381006145,0.00012692308,70,1
"20326",0.315,1.60442727327118e-17,128.348191111345,0.00012692308,70,1
"20327",0.316,1.04775910219411e-17,128.285032799615,0.00012692308,70,1
"20328",0.317,7.18734459050351e-18,128.221906065733,0.00012692308,70,1
"20329",0.318,5.05914708139211e-18,128.15881088879,0.00012692308,70,1
"20330",0.319,3.5351755966493e-18,128.095747249099,0.00012692308,70,1
"20331",0.32,2.49046676324657e-18,128.0327151371,0.00012692308,70,1
"20332",0.321,1.71385746772375e-18,127.969714528257,0.00012692308,70,1
"20333",0.322,1.16071387232491e-18,127.906745410172,0.00012692308,70,1
"20334",0.323,7.78132755331523e-19,127.84380776822,0.00012692308,70,1
"20335",0.324,5.18136093693892e-19,127.78090158704,0.00012692308,70,1
"20336",0.325,3.47249654413545e-19,127.718026853167,0.00012692308,70,1
"20337",0.326,2.2746320176043e-19,127.655183544844,0.00012692308,70,1
"20338",0.327,1.56339449780635e-19,127.592371656875,0.00012692308,70,1
"20339",0.328,1.10209075710276e-19,127.529591168452,0.00012692308,70,1
"20340",0.329,7.71234810214966e-20,127.466842059989,0.00012692308,70,1
"20341",0.33,5.44038601280884e-20,127.404124321973,0.00012692308,70,1
"20342",0.331,3.75067140349368e-20,127.341437929991,0.00012692308,70,1
"20343",0.332,2.54587964764702e-20,127.278782871706,0.00012692308,70,1
"20344",0.333,1.71116873189011e-20,127.216159132565,0.00012692308,70,1
"20345",0.334,1.14269686116383e-20,127.153566697285,0.00012692308,70,1
"20346",0.335,7.68023134256389e-21,127.09100555247,0.00012692308,70,1
"20347",0.336,5.04829433379876e-21,127.028475676467,0.00012692308,70,1
"20348",0.337,3.47776576583272e-21,126.965977064109,0.00012692308,70,1
"20349",0.338,2.4549822417175e-21,126.903509694692,0.00012692308,70,1
"20350",0.339,1.72067957566187e-21,126.841073548725,0.00012692308,70,1
"20351",0.34,1.21586692732215e-21,126.778668616746,0.00012692308,70,1
"20352",0.341,8.39967797018444e-22,126.716294874461,0.00012692308,70,1
"20353",0.342,5.71484249144649e-22,126.653952309595,0.00012692308,70,1
"20354",0.343,3.85081489887978e-22,126.59164090767,0.00012692308,70,1
"20355",0.344,2.57835432366552e-22,126.529360653476,0.00012692308,70,1
"20356",0.345,1.7373335556822e-22,126.467111533685,0.00012692308,70,1
"20357",0.346,1.14540429688302e-22,126.404893526753,0.00012692308,70,1
"20358",0.347,7.90607459299703e-23,126.342706627537,0.00012692308,70,1
"20359",0.348,5.5892680131664e-23,126.280550815437,0.00012692308,70,1
"20360",0.349,3.92329925538623e-23,126.218426071061,0.00012692308,70,1
"20361",0.35,2.77600963347207e-23,126.156332384991,0.00012692308,70,1
"20362",0.351,1.92125927613121e-23,126.094269733057,0.00012692308,70,1
"20363",0.352,1.31008922124237e-23,126.032238103043,0.00012692308,70,1
"20364",0.353,8.85040630331618e-24,125.970237480544,0.00012692308,70,1
"20365",0.354,5.94266643532303e-24,125.908267850427,0.00012692308,70,1
"20366",0.355,4.01554686118742e-24,125.846329199429,0.00012692308,70,1
"20367",0.356,2.65634765929991e-24,125.784421506114,0.00012692308,70,1
"20368",0.357,1.83769465804196e-24,125.722544765364,0.00012692308,70,1
"20369",0.358,1.30100380268582e-24,125.660698956684,0.00012692308,70,1
"20370",0.359,9.14673973375489e-25,125.598884060776,0.00012692308,70,1
"20371",0.36,6.48303128504342e-25,125.53710006827,0.00012692308,70,1
"20372",0.361,4.49609472790207e-25,125.475346955116,0.00012692308,70,1
"20373",0.362,3.07293597234299e-25,125.413624709161,0.00012692308,70,1
"20374",0.363,2.08111328772719e-25,125.35193331607,0.00012692308,70,1
"20375",0.364,1.40103380795453e-25,125.290272760785,0.00012692308,70,1
"20376",0.365,9.49059508645312e-26,125.22864303011,0.00012692308,70,1
"20377",0.366,6.29669718092961e-26,125.167044102716,0.00012692308,70,1
"20378",0.367,4.36459874483087e-26,125.105475973511,0.00012692308,70,1
"20379",0.368,3.09459251100714e-26,125.043938622101,0.00012692308,70,1
"20380",0.369,2.17894625170438e-26,124.982432029285,0.00012692308,70,1
"20381",0.37,1.5465063955725e-26,124.92095618574,0.00012692308,70,1
"20382",0.371,1.07448473274714e-26,124.859511067536,0.00012692308,70,1
"20383",0.372,7.36014390634351e-27,124.798096662579,0.00012692308,70,1
"20384",0.373,4.99723830036777e-27,124.736712956608,0.00012692308,70,1
"20385",0.374,3.37358553995105e-27,124.675359934638,0.00012692308,70,1
"20386",0.375,2.29159275112078e-27,124.61403758354,0.00012692308,70,1
"20387",0.376,1.52540991517248e-27,124.552745882091,0.00012692308,70,1
"20388",0.377,1.05972396901033e-27,124.491484825224,0.00012692308,70,1
"20389",0.378,7.52443176917314e-28,124.430254392647,0.00012692308,70,1
"20390",0.379,5.30659209000239e-28,124.369054565256,0.00012692308,70,1
"20391",0.38,3.77278671989113e-28,124.307885333772,0.00012692308,70,1
"20392",0.381,2.62662432713969e-28,124.246746674386,0.00012692308,70,1
"20393",0.382,1.80333970333478e-28,124.185638575065,0.00012692308,70,1
"20394",0.383,1.22740472253186e-28,124.124561021616,0.00012692308,70,1
"20395",0.384,8.30744645589022e-29,124.063513999133,0.00012692308,70,1
"20396",0.385,5.65691006960352e-29,124.002497494549,0.00012692308,70,1
"20397",0.386,3.77643855963429e-29,123.941511486749,0.00012692308,70,1
"20398",0.387,2.6286214490994e-29,123.880555970691,0.00012692308,70,1
"20399",0.388,1.86926076721251e-29,123.819630926184,0.00012692308,70,1
"20400",0.389,1.32031150717059e-29,123.758736334217,0.00012692308,70,1
"20401",0.39,9.39994541779114e-30,123.697872185561,0.00012692308,70,1
"20402",0.391,6.55623135137189e-30,123.637038456523,0.00012692308,70,1
"20403",0.392,4.51124226007794e-30,123.576235135132,0.00012692308,70,1
"20404",0.393,3.07818999087284e-30,123.515462207264,0.00012692308,70,1
"20405",0.394,2.08912705320868e-30,123.454719658088,0.00012692308,70,1
"20406",0.395,1.42644890594861e-30,123.394007474604,0.00012692308,70,1
"20407",0.396,9.55334997749971e-31,123.333325635799,0.00012692308,70,1
"20408",0.397,6.66445376562113e-31,123.272674136658,0.00012692308,70,1
"20409",0.398,4.74610836362516e-31,123.21205295709,0.00012692308,70,1
"20410",0.399,3.35776084787404e-31,123.151462078181,0.00012692308,70,1
"20411",0.4,2.39463265826559e-31,123.090901490745,0.00012692308,70,1
"20412",0.401,1.67359243098879e-31,123.030371171209,0.00012692308,70,1
"20413",0.402,1.1541850945542e-31,122.969871107661,0.00012692308,70,1
"20414",0.403,7.89456124238528e-32,122.909401286048,0.00012692308,70,1
"20415",0.404,5.37154500892872e-32,122.848961691613,0.00012692308,70,1
"20416",0.405,3.67655859348923e-32,122.788552311419,0.00012692308,70,1
"20417",0.406,2.46928245750147e-32,122.72817312456,0.00012692308,70,1
"20418",0.407,1.72589817338319e-32,122.667824126046,0.00012692308,70,1
"20419",0.408,1.23099192911602e-32,122.607505295885,0.00012692308,70,1
"20420",0.409,8.72247911685732e-33,122.547216615257,0.00012692308,70,1
"20421",0.41,6.22930396682079e-33,122.486958075024,0.00012692308,70,1
"20422",0.411,4.3615906652015e-33,122.426729651729,0.00012692308,70,1
"20423",0.412,3.01458039854678e-33,122.366531333518,0.00012692308,70,1
"20424",0.413,2.06707315048428e-33,122.306363106412,0.00012692308,70,1
"20425",0.414,1.41025600609125e-33,122.246224955724,0.00012692308,70,1
"20426",0.415,9.67830332521293e-34,122.186116868583,0.00012692308,70,1
"20427",0.416,6.52067754340539e-34,122.126038824188,0.00012692308,70,1
"20428",0.417,4.56761154535519e-34,122.065990817572,0.00012692308,70,1
"20429",0.418,3.26263727776751e-34,122.005972828844,0.00012692308,70,1
"20430",0.419,2.31560664115376e-34,121.945984839277,0.00012692308,70,1
"20431",0.42,1.65654503592052e-34,121.88602683978,0.00012692308,70,1
"20432",0.421,1.16221110003738e-34,121.826098807011,0.00012692308,70,1
"20433",0.422,8.05084034591777e-35,121.766200729178,0.00012692308,70,1
"20434",0.423,5.53363344413868e-35,121.706332592369,0.00012692308,70,1
"20435",0.424,3.78475982740812e-35,121.646494381971,0.00012692308,70,1
"20436",0.425,2.60360892657839e-35,121.586686085178,0.00012692308,70,1
"20437",0.426,1.75903997395057e-35,121.526907681291,0.00012692308,70,1
"20438",0.427,1.23453535257476e-35,121.46715916537,0.00012692308,70,1
"20439",0.428,8.83192396797414e-36,121.407440517622,0.00012692308,70,1
"20440",0.429,6.2781398928535e-36,121.347751719414,0.00012692308,70,1
"20441",0.43,4.49766514776381e-36,121.288092761699,0.00012692308,70,1
"20442",0.431,3.16128882765503e-36,121.228463621253,0.00012692308,70,1
"20443",0.432,2.19467461845741e-36,121.168864286342,0.00012692308,70,1
"20444",0.433,1.51217872211531e-36,121.109294743123,0.00012692308,70,1
"20445",0.434,1.03701133760447e-36,121.049754977057,0.00012692308,70,1
"20446",0.435,7.15253288926696e-37,120.990244975401,0.00012692308,70,1
"20447",0.436,4.84722529721972e-37,120.93076471756,0.00012692308,70,1
"20448",0.437,3.40927529545771e-37,120.871314198617,0.00012692308,70,1
"20449",0.438,2.44264744915372e-37,120.81189339888,0.00012692308,70,1
"20450",0.439,1.73921179730505e-37,120.752502299807,0.00012692308,70,1
"20451",0.44,1.24809007697093e-37,120.693140892397,0.00012692308,70,1
"20452",0.441,8.79009881001399e-38,120.633809153542,0.00012692308,70,1
"20453",0.442,6.11595533694123e-38,120.574507071566,0.00012692308,70,1
"20454",0.443,4.22400651555644e-38,120.515234632696,0.00012692308,70,1
"20455",0.444,2.90385653073949e-38,120.455991822464,0.00012692308,70,1
"20456",0.445,2.00758185593438e-38,120.396778628192,0.00012692308,70,1
"20457",0.446,1.36423922579245e-38,120.337595029387,0.00012692308,70,1
"20458",0.447,9.61360831060029e-39,120.278441021157,0.00012692308,70,1
"20459",0.448,6.89861219768459e-39,120.219316583906,0.00012692308,70,1
"20460",0.449,4.91970620154226e-39,120.160221699189,0.00012692308,70,1
"20461",0.45,3.53554787283224e-39,120.101156358046,0.00012692308,70,1
"20462",0.451,2.49459440424923e-39,120.042120537485,0.00012692308,70,1
"20463",0.452,1.73945625217831e-39,119.983114225889,0.00012692308,70,1
"20464",0.453,1.20427299815133e-39,119.924137409553,0.00012692308,70,1
"20465",0.454,8.30060714217801e-40,119.865190074082,0.00012692308,70,1
"20466",0.455,5.75343743122136e-40,119.80627220686,0.00012692308,70,1
"20467",0.456,3.92146577849286e-40,119.747383787498,0.00012692308,70,1
"20468",0.457,2.76932909781665e-40,119.688524811127,0.00012692308,70,1
"20469",0.458,1.99022964344866e-40,119.62969525825,0.00012692308,70,1
"20470",0.459,1.42167574888402e-40,119.570895110512,0.00012692308,70,1
"20471",0.46,1.02341949409518e-40,119.512124358999,0.00012692308,70,1
"20472",0.461,7.23538953106681e-41,119.453382980834,0.00012692308,70,1
"20473",0.462,5.05627205168899e-41,119.394670964457,0.00012692308,70,1
"20474",0.463,3.50878227477268e-41,119.335988296231,0.00012692308,70,1
"20475",0.464,2.42435502619342e-41,119.277334961835,0.00012692308,70,1
"20476",0.465,1.68430765462522e-41,119.218710948714,0.00012692308,70,1
"20477",0.466,1.15107765811892e-41,119.160116236581,0.00012692308,70,1
"20478",0.467,8.14429006813551e-42,119.101550820591,0.00012692308,70,1
"20479",0.468,5.86222053865236e-42,119.043014681345,0.00012692308,70,1
"20480",0.469,4.19421261944793e-42,118.984507800579,0.00012692308,70,1
"20481",0.47,3.02366271411571e-42,118.926030169425,0.00012692308,70,1
"20482",0.471,2.14159096231351e-42,118.867581765118,0.00012692308,70,1
"20483",0.472,1.49982653216473e-42,118.809162576156,0.00012692308,70,1
"20484",0.473,1.04329120826853e-42,118.750772588972,0.00012692308,70,1
"20485",0.474,7.227064218257e-43,118.692411789313,0.00012692308,70,1
"20486",0.475,5.03370299004355e-43,118.634080164689,0.00012692308,70,1
"20487",0.476,3.45021437478369e-43,118.575777694914,0.00012692308,70,1
"20488",0.477,2.44632602551445e-43,118.517504375168,0.00012692308,70,1
"20489",0.478,1.76352685019641e-43,118.459260186146,0.00012692308,70,1
"20490",0.479,1.2638438602791e-43,118.401045109677,0.00012692308,70,1
"20491",0.48,9.12661964772427e-44,118.342859136937,0.00012692308,70,1
"20492",0.481,6.47697553007438e-44,118.284702245275,0.00012692308,70,1
"20493",0.482,4.54592320638648e-44,118.226574423245,0.00012692308,70,1
"20494",0.483,3.16948411826212e-44,118.168475657349,0.00012692308,70,1
"20495",0.484,2.20082161820954e-44,118.110405933405,0.00012692308,70,1
"20496",0.485,1.53640044256863e-44,118.052365238985,0.00012692308,70,1
"20497",0.486,1.05585445394097e-44,117.994353554003,0.00012692308,70,1
"20498",0.487,7.50049704555174e-45,117.936370873663,0.00012692308,70,1
"20499",0.488,5.41553188542575e-45,117.878417178759,0.00012692308,70,1
"20500",0.489,3.88729698035449e-45,117.820492451207,0.00012692308,70,1
"20501",0.49,2.81124690130922e-45,117.762596682228,0.00012692308,70,1
"20502",0.491,1.99873529844175e-45,117.704729849285,0.00012692308,70,1
"20503",0.492,1.40583334128825e-45,117.64689194099,0.00012692308,70,1
"20504",0.493,9.82485718663074e-46,117.589082943909,0.00012692308,70,1
"20505",0.494,6.83945749480218e-46,117.531302843934,0.00012692308,70,1
"20506",0.495,4.78655742467889e-46,117.473551628697,0.00012692308,70,1
"20507",0.496,3.29891264300713e-46,117.415829278212,0.00012692308,70,1
"20508",0.497,2.34836734823777e-46,117.358135787709,0.00012692308,70,1
"20509",0.498,1.69816786934455e-46,117.300471138076,0.00012692308,70,1
"20510",0.499,1.22099161425126e-46,117.24283531132,0.00012692308,70,1
"20511",0.5,8.84495110350429e-47,117.185228298706,0.00012692308,70,1
"20512",0.501,6.30093280708558e-47,117.127650077808,0.00012692308,70,1
"20513",0.502,4.44139238697614e-47,117.070100637295,0.00012692308,70,1
"20514",0.503,3.11100783627419e-47,117.012579963803,0.00012692308,70,1
"20515",0.504,2.17080957968322e-47,116.95508804329,0.00012692308,70,1
"20516",0.505,1.52266301739553e-47,116.897624863452,0.00012692308,70,1
"20517",0.506,1.05213664639266e-47,116.840190404404,0.00012692308,70,1
"20518",0.507,7.50378182453256e-48,116.782784661397,0.00012692308,70,1
"20519",0.508,5.43476195018169e-48,116.725407615415,0.00012692308,70,1
"20520",0.509,3.91391506305534e-48,116.668059248557,0.00012692308,70,1
"20521",0.51,2.83944325926737e-48,116.610739552128,0.00012692308,70,1
"20522",0.511,2.02644656612672e-48,116.553448503817,0.00012692308,70,1
"20523",0.512,1.43143186945502e-48,116.496186092349,0.00012692308,70,1
